BodyAcc;GravityAcc;BodyGyro;subject;Activity;time
a;b;c;3;WALKING;2010-01-01 10:19:40.160
a;b;c;3;WALKING;2010-01-01 10:19:42.720
a;b;c;3;WALKING;2010-01-01 10:19:45.280
a;b;c;3;WALKING;2010-01-01 10:19:47.840
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:19:50.400
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:19:52.960
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:19:55.520
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:19:58.080
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:00.640
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:03.200
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:05.760
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:08.320
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:10.880
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:13.440
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:16.000
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:18.560
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:21.120
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:23.680
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:26.240
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:28.800
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:31.360
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:33.920
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:36.480
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:39.040
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:41.600
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:44.160
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:20:46.720
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:20:49.280
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:20:51.840
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:20:54.400
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:20:56.960
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:20:59.520
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:02.080
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:04.640
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:07.200
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:09.760
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:12.320
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:14.880
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:17.440
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:20.000
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:22.560
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:25.120
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:27.680
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:30.240
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:32.800
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:35.360
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:37.920
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:40.480
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:43.040
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:45.600
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:48.160
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:50.720
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:53.280
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:55.840
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:21:58.400
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:22:00.960
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:22:03.520
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:22:06.080
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:22:08.640
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:22:11.200
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:22:13.760
b;a;b;3;STANDING;2010-01-01 10:22:16.320
b;a;b;3;STANDING;2010-01-01 10:22:18.880
b;a;b;3;STANDING;2010-01-01 10:22:21.440
b;a;b;3;STANDING;2010-01-01 10:22:24.000
b;a;b;3;STANDING;2010-01-01 10:22:26.560
b;a;b;3;STANDING;2010-01-01 10:22:29.120
b;a;b;3;STANDING;2010-01-01 10:22:31.680
b;a;b;3;STANDING;2010-01-01 10:22:34.240
b;a;b;3;STANDING;2010-01-01 10:22:36.800
b;a;b;3;STANDING;2010-01-01 10:22:39.360
b;a;b;3;STANDING;2010-01-01 10:22:41.920
b;a;b;3;STANDING;2010-01-01 10:22:44.480
b;a;b;3;STANDING;2010-01-01 10:22:47.040
b;a;b;3;STANDING;2010-01-01 10:22:49.600
b;b;b;3;STANDING;2010-01-01 10:22:52.160
b;a;b;3;STANDING;2010-01-01 10:22:54.720
b;a;b;3;STANDING;2010-01-01 10:22:57.280
b;a;b;3;STANDING;2010-01-01 10:22:59.840
b;a;b;3;STANDING;2010-01-01 10:23:02.400
b;a;b;3;STANDING;2010-01-01 10:23:04.960
b;a;b;3;STANDING;2010-01-01 10:23:07.520
b;a;b;3;STANDING;2010-01-01 10:23:10.080
b;a;b;3;STANDING;2010-01-01 10:23:12.640
b;a;b;3;STANDING;2010-01-01 10:23:15.200
b;a;b;3;STANDING;2010-01-01 10:23:17.760
b;a;b;3;STANDING;2010-01-01 10:23:20.320
b;a;b;3;STANDING;2010-01-01 10:23:22.880
b;a;b;3;STANDING;2010-01-01 10:23:25.440
b;a;b;3;STANDING;2010-01-01 10:23:28.000
b;a;b;3;STANDING;2010-01-01 10:23:30.560
b;b;b;3;SITTING;2010-01-01 10:23:33.120
b;a;b;3;SITTING;2010-01-01 10:23:35.680
b;a;b;3;SITTING;2010-01-01 10:23:38.240
b;a;b;3;SITTING;2010-01-01 10:23:40.800
b;a;b;3;SITTING;2010-01-01 10:23:43.360
b;a;b;3;SITTING;2010-01-01 10:23:45.920
b;a;b;3;SITTING;2010-01-01 10:23:48.480
b;a;b;3;SITTING;2010-01-01 10:23:51.040
b;a;b;3;SITTING;2010-01-01 10:23:53.600
b;a;b;3;SITTING;2010-01-01 10:23:56.160
b;a;b;3;SITTING;2010-01-01 10:23:58.720
b;a;b;3;SITTING;2010-01-01 10:24:01.280
a;b;c;3;SITTING;2010-01-01 10:24:03.840
b;b;b;3;SITTING;2010-01-01 10:24:06.400
b;a;b;3;SITTING;2010-01-01 10:24:08.960
b;a;b;3;SITTING;2010-01-01 10:24:11.520
b;a;b;3;SITTING;2010-01-01 10:24:14.080
b;a;b;3;SITTING;2010-01-01 10:24:16.640
b;a;b;3;SITTING;2010-01-01 10:24:19.200
b;a;b;3;SITTING;2010-01-01 10:24:21.760
b;a;b;3;SITTING;2010-01-01 10:24:24.320
b;a;b;3;SITTING;2010-01-01 10:24:26.880
b;a;b;3;SITTING;2010-01-01 10:24:29.440
b;a;b;3;SITTING;2010-01-01 10:24:32.000
b;a;b;3;SITTING;2010-01-01 10:24:34.560
b;a;b;3;SITTING;2010-01-01 10:24:37.120
b;c;b;3;LAYING;2010-01-01 10:24:39.680
b;c;b;3;LAYING;2010-01-01 10:24:42.240
b;c;b;3;LAYING;2010-01-01 10:24:44.800
b;c;b;3;LAYING;2010-01-01 10:24:47.360
b;c;b;3;LAYING;2010-01-01 10:24:49.920
b;c;b;3;LAYING;2010-01-01 10:24:52.480
b;c;b;3;LAYING;2010-01-01 10:24:55.040
b;c;b;3;LAYING;2010-01-01 10:24:57.600
b;c;b;3;LAYING;2010-01-01 10:25:00.160
b;c;b;3;LAYING;2010-01-01 10:25:02.720
b;c;b;3;LAYING;2010-01-01 10:25:05.280
b;c;b;3;LAYING;2010-01-01 10:25:07.840
b;c;b;3;LAYING;2010-01-01 10:25:10.400
b;c;b;3;LAYING;2010-01-01 10:25:12.960
b;c;b;3;LAYING;2010-01-01 10:25:15.520
b;c;b;3;LAYING;2010-01-01 10:25:18.080
b;c;b;3;LAYING;2010-01-01 10:25:20.640
b;c;b;3;LAYING;2010-01-01 10:25:23.200
b;c;b;3;LAYING;2010-01-01 10:25:25.760
b;c;b;3;LAYING;2010-01-01 10:25:28.320
b;c;b;3;LAYING;2010-01-01 10:25:30.880
b;c;b;3;LAYING;2010-01-01 10:25:33.440
b;c;b;3;LAYING;2010-01-01 10:25:36.000
b;c;b;3;LAYING;2010-01-01 10:25:38.560
b;c;b;3;LAYING;2010-01-01 10:25:41.120
b;c;b;3;LAYING;2010-01-01 10:25:43.680
b;c;b;3;LAYING;2010-01-01 10:25:46.240
b;c;b;3;LAYING;2010-01-01 10:25:48.800
b;c;b;3;LAYING;2010-01-01 10:25:51.360
b;c;b;3;LAYING;2010-01-01 10:25:53.920
b;c;b;3;LAYING;2010-01-01 10:25:56.480
b;c;b;3;LAYING;2010-01-01 10:25:59.040
a;b;c;3;WALKING;2010-01-01 10:26:01.600
c;b;c;3;WALKING;2010-01-01 10:26:04.160
c;b;c;3;WALKING;2010-01-01 10:26:06.720
a;b;c;3;WALKING;2010-01-01 10:26:09.280
a;b;c;3;WALKING;2010-01-01 10:26:11.840
c;b;c;3;WALKING;2010-01-01 10:26:14.400
c;b;c;3;WALKING;2010-01-01 10:26:16.960
a;b;c;3;WALKING;2010-01-01 10:26:19.520
a;b;c;3;WALKING;2010-01-01 10:26:22.080
a;b;c;3;WALKING;2010-01-01 10:26:24.640
c;b;c;3;WALKING;2010-01-01 10:26:27.200
c;b;c;3;WALKING;2010-01-01 10:26:29.760
a;b;c;3;WALKING;2010-01-01 10:26:32.320
a;b;c;3;WALKING;2010-01-01 10:26:34.880
a;b;c;3;WALKING;2010-01-01 10:26:37.440
a;b;c;3;WALKING;2010-01-01 10:26:40.000
a;b;c;3;WALKING;2010-01-01 10:26:42.560
c;b;c;3;WALKING;2010-01-01 10:26:45.120
a;b;c;3;WALKING;2010-01-01 10:26:47.680
a;b;c;3;WALKING;2010-01-01 10:26:50.240
a;b;c;3;WALKING;2010-01-01 10:26:52.800
c;b;c;3;WALKING;2010-01-01 10:26:55.360
c;b;c;3;WALKING;2010-01-01 10:26:57.920
a;b;c;3;WALKING;2010-01-01 10:27:00.480
a;b;c;3;WALKING;2010-01-01 10:27:03.040
a;b;c;3;WALKING;2010-01-01 10:27:05.600
a;b;c;3;WALKING;2010-01-01 10:27:08.160
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:10.720
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:13.280
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:15.840
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:18.400
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:20.960
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:23.520
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:26.080
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:28.640
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:31.200
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:33.760
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:36.320
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:38.880
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:41.440
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:44.000
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:46.560
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:49.120
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:51.680
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:54.240
a;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:56.800
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:27:59.360
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:28:01.920
c;b;a;3;WALKING_DOWNSTAIRS;2010-01-01 10:28:04.480
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:28:07.040
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:28:09.600
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:28:12.160
c;b;c;3;WALKING_DOWNSTAIRS;2010-01-01 10:28:14.720
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:17.280
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:19.840
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:22.400
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:24.960
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:27.520
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:30.080
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:32.640
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:35.200
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:37.760
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:40.320
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:42.880
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:45.440
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:48.000
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:50.560
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:53.120
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:55.680
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:28:58.240
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:00.800
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:03.360
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:05.920
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:08.480
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:11.040
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:13.600
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:16.160
a;b;c;3;WALKING_UPSTAIRS;2010-01-01 10:29:18.720
b;b;c;5;STANDING;2010-01-01 10:29:21.280
b;a;b;5;STANDING;2010-01-01 10:29:23.840
b;a;c;5;STANDING;2010-01-01 10:29:26.400
b;b;c;5;STANDING;2010-01-01 10:29:28.960
b;a;b;5;STANDING;2010-01-01 10:29:31.520
b;a;b;5;STANDING;2010-01-01 10:29:34.080
b;a;b;5;STANDING;2010-01-01 10:29:36.640
b;a;b;5;STANDING;2010-01-01 10:29:39.200
b;a;b;5;STANDING;2010-01-01 10:29:41.760
b;a;b;5;STANDING;2010-01-01 10:29:44.320
b;a;c;5;STANDING;2010-01-01 10:29:46.880
b;a;b;5;STANDING;2010-01-01 10:29:49.440
b;a;b;5;STANDING;2010-01-01 10:29:52.000
b;a;b;5;STANDING;2010-01-01 10:29:54.560
b;a;b;5;STANDING;2010-01-01 10:29:57.120
b;b;b;5;STANDING;2010-01-01 10:29:59.680
b;a;b;5;STANDING;2010-01-01 10:30:02.240
b;a;b;5;STANDING;2010-01-01 10:30:04.800
b;a;b;5;STANDING;2010-01-01 10:30:07.360
b;a;b;5;STANDING;2010-01-01 10:30:09.920
b;a;b;5;STANDING;2010-01-01 10:30:12.480
b;a;b;5;STANDING;2010-01-01 10:30:15.040
b;a;b;5;STANDING;2010-01-01 10:30:17.600
b;a;b;5;STANDING;2010-01-01 10:30:20.160
b;a;b;5;STANDING;2010-01-01 10:30:22.720
b;a;b;5;STANDING;2010-01-01 10:30:25.280
b;a;b;5;STANDING;2010-01-01 10:30:27.840
b;a;b;5;STANDING;2010-01-01 10:30:30.400
b;b;b;5;SITTING;2010-01-01 10:30:32.960
b;a;b;5;SITTING;2010-01-01 10:30:35.520
b;a;b;5;SITTING;2010-01-01 10:30:38.080
b;a;b;5;SITTING;2010-01-01 10:30:40.640
b;a;b;5;SITTING;2010-01-01 10:30:43.200
b;a;b;5;SITTING;2010-01-01 10:30:45.760
b;a;b;5;SITTING;2010-01-01 10:30:48.320
b;a;b;5;SITTING;2010-01-01 10:30:50.880
b;a;b;5;SITTING;2010-01-01 10:30:53.440
b;a;b;5;SITTING;2010-01-01 10:30:56.000
b;a;b;5;SITTING;2010-01-01 10:30:58.560
b;a;b;5;SITTING;2010-01-01 10:31:01.120
b;a;b;5;SITTING;2010-01-01 10:31:03.680
b;a;b;5;SITTING;2010-01-01 10:31:06.240
b;a;b;5;SITTING;2010-01-01 10:31:08.800
b;a;b;5;SITTING;2010-01-01 10:31:11.360
b;a;b;5;SITTING;2010-01-01 10:31:13.920
b;a;b;5;SITTING;2010-01-01 10:31:16.480
b;a;b;5;SITTING;2010-01-01 10:31:19.040
b;a;b;5;SITTING;2010-01-01 10:31:21.600
b;a;b;5;SITTING;2010-01-01 10:31:24.160
b;a;b;5;SITTING;2010-01-01 10:31:26.720
b;a;b;5;SITTING;2010-01-01 10:31:29.280
b;c;b;5;LAYING;2010-01-01 10:31:31.840
b;c;b;5;LAYING;2010-01-01 10:31:34.400
b;c;b;5;LAYING;2010-01-01 10:31:36.960
b;c;b;5;LAYING;2010-01-01 10:31:39.520
b;c;b;5;LAYING;2010-01-01 10:31:42.080
b;c;b;5;LAYING;2010-01-01 10:31:44.640
b;c;b;5;LAYING;2010-01-01 10:31:47.200
b;c;b;5;LAYING;2010-01-01 10:31:49.760
b;c;b;5;LAYING;2010-01-01 10:31:52.320
b;c;b;5;LAYING;2010-01-01 10:31:54.880
b;c;b;5;LAYING;2010-01-01 10:31:57.440
b;c;b;5;LAYING;2010-01-01 10:32:00.000
b;c;b;5;LAYING;2010-01-01 10:32:02.560
b;c;b;5;LAYING;2010-01-01 10:32:05.120
b;c;b;5;LAYING;2010-01-01 10:32:07.680
b;c;b;5;LAYING;2010-01-01 10:32:10.240
b;c;b;5;LAYING;2010-01-01 10:32:12.800
b;c;b;5;LAYING;2010-01-01 10:32:15.360
b;c;b;5;LAYING;2010-01-01 10:32:17.920
b;c;b;5;LAYING;2010-01-01 10:32:20.480
b;c;b;5;LAYING;2010-01-01 10:32:23.040
b;c;b;5;LAYING;2010-01-01 10:32:25.600
b;c;b;5;LAYING;2010-01-01 10:32:28.160
b;c;b;5;LAYING;2010-01-01 10:32:30.720
b;c;b;5;LAYING;2010-01-01 10:32:33.280
b;c;b;5;LAYING;2010-01-01 10:32:35.840
b;c;b;5;LAYING;2010-01-01 10:32:38.400
b;c;b;5;LAYING;2010-01-01 10:32:40.960
a;b;c;5;WALKING;2010-01-01 10:32:43.520
a;b;c;5;WALKING;2010-01-01 10:32:46.080
a;b;c;5;WALKING;2010-01-01 10:32:48.640
a;b;c;5;WALKING;2010-01-01 10:32:51.200
a;b;c;5;WALKING;2010-01-01 10:32:53.760
a;b;c;5;WALKING;2010-01-01 10:32:56.320
a;b;c;5;WALKING;2010-01-01 10:32:58.880
a;b;c;5;WALKING;2010-01-01 10:33:01.440
a;b;c;5;WALKING;2010-01-01 10:33:04.000
a;b;c;5;WALKING;2010-01-01 10:33:06.560
a;b;c;5;WALKING;2010-01-01 10:33:09.120
a;b;c;5;WALKING;2010-01-01 10:33:11.680
a;b;c;5;WALKING;2010-01-01 10:33:14.240
a;b;c;5;WALKING;2010-01-01 10:33:16.800
a;b;c;5;WALKING;2010-01-01 10:33:19.360
a;b;c;5;WALKING;2010-01-01 10:33:21.920
a;b;c;5;WALKING;2010-01-01 10:33:24.480
a;b;c;5;WALKING;2010-01-01 10:33:27.040
a;b;c;5;WALKING;2010-01-01 10:33:29.600
a;b;c;5;WALKING;2010-01-01 10:33:32.160
a;b;c;5;WALKING;2010-01-01 10:33:34.720
a;b;c;5;WALKING;2010-01-01 10:33:37.280
a;b;c;5;WALKING;2010-01-01 10:33:39.840
a;b;c;5;WALKING;2010-01-01 10:33:42.400
a;b;c;5;WALKING;2010-01-01 10:33:44.960
a;b;c;5;WALKING;2010-01-01 10:33:47.520
a;b;c;5;WALKING;2010-01-01 10:33:50.080
a;b;c;5;WALKING;2010-01-01 10:33:52.640
a;b;c;5;WALKING;2010-01-01 10:33:55.200
a;b;c;5;WALKING;2010-01-01 10:33:57.760
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:00.320
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:02.880
a;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:05.440
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:08.000
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:10.560
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:13.120
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:15.680
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:18.240
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:20.800
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:23.360
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:25.920
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:28.480
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:31.040
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:33.600
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:36.160
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:38.720
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:41.280
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:43.840
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:46.400
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:48.960
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:51.520
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:54.080
c;b;a;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:56.640
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:34:59.200
c;b;c;5;WALKING_DOWNSTAIRS;2010-01-01 10:35:01.760
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:04.320
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:06.880
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:09.440
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:12.000
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:14.560
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:17.120
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:19.680
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:22.240
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:24.800
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:27.360
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:29.920
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:32.480
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:35.040
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:37.600
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:40.160
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:42.720
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:45.280
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:47.840
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:50.400
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:52.960
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:55.520
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:35:58.080
a;b;a;5;WALKING_UPSTAIRS;2010-01-01 10:36:00.640
a;b;a;5;WALKING_UPSTAIRS;2010-01-01 10:36:03.200
a;b;c;5;WALKING_UPSTAIRS;2010-01-01 10:36:05.760
b;b;c;5;STANDING;2010-01-01 10:36:08.320
b;a;b;5;STANDING;2010-01-01 10:36:10.880
b;a;b;5;STANDING;2010-01-01 10:36:13.440
b;a;b;5;STANDING;2010-01-01 10:36:16.000
b;a;b;5;STANDING;2010-01-01 10:36:18.560
b;a;b;5;STANDING;2010-01-01 10:36:21.120
b;a;b;5;STANDING;2010-01-01 10:36:23.680
b;a;b;5;STANDING;2010-01-01 10:36:26.240
b;a;b;5;STANDING;2010-01-01 10:36:28.800
b;a;b;5;STANDING;2010-01-01 10:36:31.360
b;a;b;5;STANDING;2010-01-01 10:36:33.920
b;a;b;5;STANDING;2010-01-01 10:36:36.480
b;a;b;5;STANDING;2010-01-01 10:36:39.040
b;a;b;5;STANDING;2010-01-01 10:36:41.600
b;b;b;5;STANDING;2010-01-01 10:36:44.160
b;a;b;5;STANDING;2010-01-01 10:36:46.720
b;a;b;5;STANDING;2010-01-01 10:36:49.280
b;a;b;5;STANDING;2010-01-01 10:36:51.840
b;a;b;5;STANDING;2010-01-01 10:36:54.400
b;a;b;5;STANDING;2010-01-01 10:36:56.960
b;a;b;5;STANDING;2010-01-01 10:36:59.520
b;a;b;5;STANDING;2010-01-01 10:37:02.080
b;a;b;5;STANDING;2010-01-01 10:37:04.640
b;a;b;5;STANDING;2010-01-01 10:37:07.200
b;a;b;5;STANDING;2010-01-01 10:37:09.760
b;a;b;5;STANDING;2010-01-01 10:37:12.320
b;a;b;5;STANDING;2010-01-01 10:37:14.880
b;a;b;5;STANDING;2010-01-01 10:37:17.440
b;a;b;5;SITTING;2010-01-01 10:37:20.000
b;a;b;5;SITTING;2010-01-01 10:37:22.560
b;a;b;5;SITTING;2010-01-01 10:37:25.120
b;a;b;5;SITTING;2010-01-01 10:37:27.680
b;a;b;5;SITTING;2010-01-01 10:37:30.240
b;a;b;5;SITTING;2010-01-01 10:37:32.800
b;a;b;5;SITTING;2010-01-01 10:37:35.360
b;a;b;5;SITTING;2010-01-01 10:37:37.920
b;a;b;5;SITTING;2010-01-01 10:37:40.480
b;a;b;5;SITTING;2010-01-01 10:37:43.040
b;a;b;5;SITTING;2010-01-01 10:37:45.600
b;a;b;5;SITTING;2010-01-01 10:37:48.160
b;a;b;5;SITTING;2010-01-01 10:37:50.720
b;a;b;5;SITTING;2010-01-01 10:37:53.280
b;a;b;5;SITTING;2010-01-01 10:37:55.840
b;a;b;5;SITTING;2010-01-01 10:37:58.400
b;a;b;5;SITTING;2010-01-01 10:38:00.960
b;a;b;5;SITTING;2010-01-01 10:38:03.520
b;a;b;5;SITTING;2010-01-01 10:38:06.080
b;a;b;5;SITTING;2010-01-01 10:38:08.640
b;a;b;5;SITTING;2010-01-01 10:38:11.200
b;c;b;5;LAYING;2010-01-01 10:38:13.760
b;c;b;5;LAYING;2010-01-01 10:38:16.320
b;c;b;5;LAYING;2010-01-01 10:38:18.880
b;c;b;5;LAYING;2010-01-01 10:38:21.440
b;c;b;5;LAYING;2010-01-01 10:38:24.000
b;c;b;5;LAYING;2010-01-01 10:38:26.560
b;c;b;5;LAYING;2010-01-01 10:38:29.120
