sid;start_time;end_time;value
ASL_2007_05_2412;1689;1720;EATflat-Oflat-ON
ASL_2007_05_2412;1138;1156;EGGU/HU/HN
ASL_2007_05_2412;1249;1295;EGGU/HU/HN
ASL_2007_05_2412;1529;1604;ELEVATOREEN
ASL_2007_05_2412;1827;1905;EMBARRASS55N
ASL_2007_05_2412;458;503;EMPTY/EARLY2525N
ASL_2007_05_2412;2260;2301;ENOUGH55N
ASL_2007_05_2412;2528;2568;ENTERbent-Bbent-B-LN
ASL_2007_05_2412;2396;2433;EVERYDAY1010N
ASL_2007_05_2412;2799;2859;EXAGGERATESSN
ASL_2007_05_2412;2663;2715;EXPERIENCE5flat-ON
ASL_2007_05_2412;585;606;STUPIDAAN
ASL_2007_05_2412;2128;2174;ns-ENGLAND/ENGLISHcrvd-Bcrvd-BN
ASL_2007_05_2412;1982;2036;ns-EUROPEEEN
ASL_2007_05_2413;335;381;(1)FAR11N
ASL_2007_05_2413;187;254;EXCITED2525N
ASL_2007_05_2413;479;542;EXCUSEbent-Bbent-BN
ASL_2007_05_2413;983;1046;EXPENSIVEflat-Ocrvd-sprd-BN
ASL_2007_05_2413;1274;1339;EXPLAINF/9F/9N
ASL_2007_05_2413;1564;1632;FALLV/2V/2N
ASL_2007_05_2413;1724;1793;FAMILYF/9F/9N
ASL_2007_05_2413;2176;2251;FAR1010N
ASL_2007_05_2413;1138;1182;FATHER55N
ASL_2007_05_2413;1435;1489;FEEDflat-Oflat-ON
ASL_2007_05_2413;1881;1957;FEEL2525N
ASL_2007_05_2413;2823;2870;FINE55N
ASL_2007_05_2413;3095;3174;FINGERSPELL55N
ASL_2007_05_2413;2963;3014;FIRE/BURN55N
ASL_2007_05_2413;3251;3304;FIRST-IN-LIST11N
ASL_2007_05_2413;665;719;FUTURE55N
ASL_2007_05_2413;2507;2555;VERY-FAST5SN
ASL_2007_05_2413;823;894;WORK-OUTSSN
ASL_2007_05_2414;594;661;CHASE1010N
ASL_2007_05_2414;1155;1204;EATflat-Oflat-ON
ASL_2007_05_2414;314;361;FLAT-TIRE5flat-ON
ASL_2007_05_2414;456;496;FLOWERflat-Oflat-ON
ASL_2007_05_2414;729;792;FLY-BY-PLANEI-L-YI-L-YN
ASL_2007_05_2414;880;939;FOOTBALL55N
ASL_2007_05_2414;1022;1056;FREEF/9F/9N
ASL_2007_05_2414;1290;1334;FREEZE55-CN
ASL_2007_05_2415;2411;2459;#FFF/9F/9N
ASL_2007_05_2415;1752;1785;FORGETB-L10N
ASL_2007_05_2415;2009;2056;FOUR44N
ASL_2007_05_2415;2690;2763;FRIDAYF/9F/9N
ASL_2007_05_2415;1612;1671;FRIENDXXN
ASL_2007_05_2415;1884;1911;FRIENDLY55N
ASL_2007_05_2415;2138;2191;GAME1010N
ASL_2007_05_2415;2278;2329;GAS/GAS-UP1010N
ASL_2007_05_2415;2540;2607;GIRL+FRIEND10LN
ASL_2007_05_2415;2822;2869;GIVE-UPbent-BB-LN
ASL_2007_05_2415;1457;1527;OFTENbent-B-Lbent-B-LN
ASL_2007_05_2416;2523;2569;1p-HELP:i1010N
ASL_2007_05_2416;308;362;GIRL1010N
ASL_2007_05_2416;570;613;GIVEflat-Oflat-ON
ASL_2007_05_2416;440;489;GOOD+ENOUGHB-LB-LN
ASL_2007_05_2416;696;765;GOSSIPLbaby-ON
ASL_2007_05_2416;988;1042;GOVERNMENTalt-Galt-GN
ASL_2007_05_2416;851;892;GRADUATEtight-C/2tight-C/2N
ASL_2007_05_2416;1272;1338;GRANDFATHER55N
ASL_2007_05_2416;1693;1745;GRANDMOTHER55N
ASL_2007_05_2416;1979;2033;GRASS55N
ASL_2007_05_2416;2395;2441;GREENtight-C/2tight-C/2N
ASL_2007_05_2416;1126;1188;HAMBURGERcrvd-Bcrvd-BN
ASL_2007_05_2416;2649;2697;HAMMERX-over-thumbX-over-thumbN
ASL_2007_05_2416;1424;1461;HAPPEN11N
ASL_2007_05_2416;1548;1604;HARDcrvd-Vcrvd-VN
ASL_2007_05_2416;1824;1858;HAVEbent-B-Lbent-B-LN
ASL_2007_05_2416;2115;2167;HEART+ATTACK25AN
ASL_2007_05_2416;2243;2313;HEAVYcrvd-5crvd-5N
ASL_2007_05_2416;2786;2827;HIDEAAN
ASL_2007_05_2416;173;210;PROCEEDbent-B-Lbent-B-LN
ASL_2007_05_2417;2613;2668;BOY_3+MARRY1crvd-BN
ASL_2007_05_2417;774;834;HAPPYB-LB-LN
ASL_2007_05_2417;1039;1081;HARD-OF-HEARINGU/HU/HN
ASL_2007_05_2417;1430;1467;HEADbent-Bbent-BN
ASL_2007_05_2417;1705;1762;HEARING11N
ASL_2007_05_2417;2112;2154;HEARING-AIDXXN
ASL_2007_05_2417;2369;2402;HELLOB-xdB-xdN
ASL_2007_05_2417;2732;2766;HIGHU/HU/HN
ASL_2007_05_2417;3004;3056;HISTORYU/HU/HN
ASL_2007_05_2417;653;682;HITSSN
ASL_2007_05_2417;917;968;HOCKEYXXN
ASL_2007_05_2417;1297;1350;HOME+WORKflat-OSN
ASL_2007_05_2417;1845;1889;HOUR11N
ASL_2007_05_2417;1985;2025;HOUSEB-xdB-LN
ASL_2007_05_2417;2243;2300;HURRYU/HU/HN
ASL_2007_05_2417;2482;2533;HURT11N
ASL_2007_05_2417;2859;2941;ICE-SKATEXXN
ASL_2007_05_2417;3131;3171;IMPRESS-1p1010N
ASL_2007_05_2417;1166;1199;ns-NETHERLANDSB-Lflat-ON
ASL_2007_05_2418;1781;1835;COOK/KITCHENB-LB-LN
ASL_2007_05_2418;2484;2516;DISMISSB-LB-LN
ASL_2007_05_2418;303;342;HOMEflat-Oflat-ON
ASL_2007_05_2418;554;616;HOSPITALU/HU/HN
ASL_2007_05_2418;1261;1330;ICE-CREAMSSN
ASL_2007_05_2418;1660;1690;IDEAIIN
ASL_2007_05_2418;701;756;INflat-Oflat-ON
ASL_2007_05_2418;840;891;INCLUDE/INVOLVE5flat-ON
ASL_2007_05_2418;172;212;INCOMPETENT105N
ASL_2007_05_2418;425;484;INCREASEU/HU/HN
ASL_2007_05_2418;1097;1185;ISLAND/INTERESTIIY
ASL_2007_05_2418;2338;2397;JEWISHcrvd-sprd-Bflat-ON
ASL_2007_05_2418;1400;1420;JOINU/HU/HN
ASL_2007_05_2418;1534;1577;KEEPP/KP/KN
ASL_2007_05_2418;2063;2127;KNIFE11N
ASL_2007_05_2418;2613;2645;KNOW++THATB-LYN
ASL_2007_05_2418;2205;2256;LAWLLN
ASL_2007_05_2418;2746;2774;LEARNcrvd-5flat-ON
ASL_2007_05_2419;1533;1595;EAT+NOONflat-OB-LN
ASL_2007_05_2419;1389;1444;HEAR/LISTEN+RUMBLELSN
ASL_2007_05_2419;303;355;KNOW-NOTHINGF/9F/9N
ASL_2007_05_2419;977;1030;LAZYLLN
ASL_2007_05_2419;168;214;LEAVE-THERE55N
ASL_2007_05_2419;1250;1308;LECTUREB-LB-LN
ASL_2007_05_2419;1687;1731;LEFTLLN
ASL_2007_05_2419;442;499;LETTER/MAIL1010N
ASL_2007_05_2419;710;753;LIVE1010N
ASL_2007_05_2419;2708;2771;LOCAL55N
ASL_2007_05_2419;1117;1162;LOSE-COMPETITIONV/2V/2N
ASL_2007_05_2419;1833;1896;MAKESSN
ASL_2007_05_2419;2112;2155;MARRYcrvd-Bcrvd-BN
ASL_2007_05_2419;2237;2300;MATHbent-Mbent-MN
ASL_2007_05_2419;2850;2903;MEATF/9F/9N
ASL_2007_05_2419;834;859;MOOCHtight-C/2flat-O/2N
ASL_2007_05_2419;570;632;NOT-YETB-LB-LN
ASL_2007_05_2419;2413;2461;SAMEYYN
ASL_2007_05_2419;1977;2022;SEE-SEEV/2V/2N
ASL_2007_05_2419;2558;2614;SIZEYYN
ASL_2007_05_2420;1964;2026;DEVIL/MISCHIEVOUS3crvd-3N
ASL_2007_05_2420;2386;2421;DISAPPOINT11N
ASL_2007_05_2420;402;448;LOOKV/2V/2N
ASL_2007_05_2420;653;692;LOUSY33N
ASL_2007_05_2420;2227;2303;MACHINE5-C5-CN
ASL_2007_05_2420;1057;1096;MAD5-C5-CN
ASL_2007_05_2420;280;330;MEDICINE2525N
ASL_2007_05_2420;530;570;MEET11N
ASL_2007_05_2420;788;841;MEETING5fanned-flat-ON
ASL_2007_05_2420;1308;1348;METALXXN
ASL_2007_05_2420;1696;1758;MILKSSN
ASL_2007_05_2420;917;964;MINUTE11N
ASL_2007_05_2420;2683;2703;MISS/ASSUMEcrvd-5SN
ASL_2007_05_2420;1170;1228;MONEYflat-Oflat-ON
ASL_2007_05_2420;1562;1618;MOREOON
ASL_2007_05_2420;1834;1875;MORNINGB-xdB-xdN
ASL_2007_05_2420;2114;2154;MOST1010N
ASL_2007_05_2420;2501;2569;MOVIE55N
ASL_2007_05_2420;2801;2845;OF-COURSEU/HU/HN
ASL_2007_05_2420;1438;1486;ONE-MONTH11N
ASL_2007_05_2421;1838;1880;#NOU-Lflat-O/2N
ASL_2007_05_2421;2102;2130;FAT55N
ASL_2007_05_2421;2621;2656;MILLIONbent-B-Lbent-B-LN
ASL_2007_05_2421;301;366;MONDAYbent-Mbent-MN
ASL_2007_05_2421;568;621;MOTHER55N
ASL_2007_05_2421;931;956;MUSTXXN
ASL_2007_05_2421;176;233;NEARbent-B-Lbent-B-LN
ASL_2007_05_2421;441;492;NERVOUS55N
ASL_2007_05_2421;1579;1619;NEVERB-xdB-xdN
ASL_2007_05_2421;687;725;NEWbent-B-Lbent-B-LN
ASL_2007_05_2421;1322;1352;NICE/CLEANB-LB-LN
ASL_2007_05_2421;1701;1763;NO-PROBLEMF/9F/9N
ASL_2007_05_2421;2230;2258;NORTHbent-Nbent-NN
ASL_2007_05_2421;2512;2539;NOT1010N
ASL_2007_05_2421;1969;2019;NURSEU/HU/HN
ASL_2007_05_2421;1446;1484;OF-COURSEU/HU/HN
ASL_2007_05_2421;1057;1114;PRINTcrvd-Lflat-GN
ASL_2007_05_2421;1197;1251;SHOULDXXN
ASL_2007_05_2421;2351;2443;WATER+OCEAND5N
ASL_2007_05_2421;808;862;ns-NEW-YORKYYN
ASL_2007_05_2422;1550;1577;AHEAD1010N
ASL_2007_05_2422;2349;2399;MOTHER+FATHER55N
ASL_2007_05_2422;300;349;NOT-YETB-LB-LN
ASL_2007_05_2422;557;636;OH-I-SEEYYN
ASL_2007_05_2422;994;1044;OLDCSN
ASL_2007_05_2422;1269;1277;ONE11N
ASL_2007_05_2422;164;207;OPPOSITE11N
ASL_2007_05_2422;1671;1718;ORANGECSN
ASL_2007_05_2422;853;939;PAINTB-Lbent-B-LN
ASL_2007_05_2422;1125;1170;PAPERB-LB-LN
ASL_2007_05_2422;2652;2696;PEACHcrvd-sprd-Bflat-ON
ASL_2007_05_2422;2198;2276;PEOPLEP/KP/KN
ASL_2007_05_2422;2791;2806;PERMITP/KP/KN
ASL_2007_05_2422;1930;1951;POSS-1pcrvd-flat-Bcrvd-flat-BN
ASL_2007_05_2422;426;491;REGULAR11N
ASL_2007_05_2422;2072;2114;WRITEbaby-Obaby-ON
ASL_2007_05_2423;2411;2451;BEAUTIFUL5flat-ON
ASL_2007_05_2423;2017;2067;COPsml-C/3sml-C/3N
ASL_2007_05_2423;703;718;DISHL-XL-XN
ASL_2007_05_2423;544;592;PERCENTOON
ASL_2007_05_2423;160;211;PLACEP/KP/KN
ASL_2007_05_2423;406;458;PLANB-LB-LN
ASL_2007_05_2423;816;872;PLAYYYN
ASL_2007_05_2423;1743;1816;PLEASE/(1h)ENJOYB-LB-LN
ASL_2007_05_2423;1064;1115;PLENTY55N
ASL_2007_05_2423;1346;1371;PLUS11N
ASL_2007_05_2423;1607;1664;POSTPONEF/9F/9N
ASL_2007_05_2423;1879;1934;POTATOcrvd-Vcrvd-VN
ASL_2007_05_2423;2145;2214;PRACTICEAAN
ASL_2007_05_2423;2280;2317;PRESIDENT5SN
ASL_2007_05_2423;2530;2593;PRESSURE55N
ASL_2007_05_2423;2798;2851;PRINCIPALP/KP/KN
ASL_2007_05_2423;2665;2713;PROUDAAN
ASL_2007_05_2423;284;335;ns-PEPSIIIN
ASL_2007_05_2423;945;978;ns-PHILADELPHIAP/KP/KN
ASL_2007_05_2425;1152;1186;#RRRRN
ASL_2007_05_2425;1394;1451;COMPETITION1010N
ASL_2007_05_2425;1987;2023;INSTEADF/9F/9N
ASL_2007_05_2425;2242;2303;INSTITUTEIIN
ASL_2007_05_2425;160;220;PROBLEMcrvd-Vcrvd-VN
ASL_2007_05_2425;405;452;PROMISE15N
ASL_2007_05_2425;651;678;PUSHB-LB-LN
ASL_2007_05_2425;781;824;QUIETB-xdB-xdN
ASL_2007_05_2425;1027;1054;QUITU/HU/HN
ASL_2007_05_2425;1279;1313;RABBICCN
ASL_2007_05_2425;1642;1663;READYRRN
ASL_2007_05_2425;294;311;REALLY11N
ASL_2007_05_2425;533;576;RECENT-PASTXXN
ASL_2007_05_2425;1877;1903;REMEMBER1010N
ASL_2007_05_2425;902;943;RESTAURANTRRN
ASL_2007_05_2425;1521;1556;RIGHTRRN
ASL_2007_05_2425;1750;1807;SAMEYYN
ASL_2007_05_2425;2113;2177;SATURDAYSSN
ASL_2007_05_2425;2371;2414;SAY11N
ASL_2007_05_2425;2490;2506;VACATIONB-LB-LN
ASL_2007_05_2426;2381;2409;AFRAIDS5N
ASL_2007_05_2426;155;196;CORRECT11N
ASL_2007_05_2426;2522;2536;REALLY11N
ASL_2007_05_2426;784;837;RUNL-XL-XN
ASL_2007_05_2426;1309;1345;SAD55N
ASL_2007_05_2426;1451;1524;SALADcrvd-5crvd-5N
ASL_2007_05_2426;1727;1765;SANDWICHbent-B-Lbent-B-LN
ASL_2007_05_2426;1983;2001;SATISFIEDB-xdB-xdN
ASL_2007_05_2426;2096;2168;SAVE-MONEYflat-Oflat-ON
ASL_2007_05_2426;272;326;SECRETAAN
ASL_2007_05_2426;539;557;SEEV/2V/2N
ASL_2007_05_2426;914;959;SEEMcrvd-Bcrvd-BN
ASL_2007_05_2426;1187;1207;SENDbent-BB-LN
ASL_2007_05_2426;1600;1641;SHYbent-Bbent-BN
ASL_2007_05_2426;1849;1896;SILLYYYN
ASL_2007_05_2426;2253;2299;SMOKEP/KP/KN
ASL_2007_05_2427;2337;2391;GROWflat-O5N
ASL_2007_05_2427;164;231;SCIENCE1010N
ASL_2007_05_2427;821;839;SICK2525N
ASL_2007_05_2427;1447;1478;SISTERLLN
ASL_2007_05_2427;1706;1744;SKILL10AN
ASL_2007_05_2427;1942;1996;SLOWB-LB-LN
ASL_2007_05_2427;2072;2127;SMOOTHflat-OAN
ASL_2007_05_2427;2576;2630;STAND-UPV/2V/2N
ASL_2007_05_2427;302;356;TASTE2525N
ASL_2007_05_2427;559;629;UNCLEU/HU/HN
ASL_2007_05_2427;1323;1365;UP-TO-NOW11N
ASL_2007_05_2427;935;979;UPSETB-LB-LN
ASL_2007_05_2427;1199;1256;WATERWWN
ASL_2007_05_2427;1572;1634;WONDER11N
ASL_2007_05_2427;1825;1850;WRONGYYN
ASL_2007_05_2427;2466;2509;YELLOWYYN
ASL_2007_05_245;450;488;#ALLALN
ASL_2007_05_245;809;842;#CLUBCBN
ASL_2007_05_245;1309;1361;#JOBIBN
ASL_2007_05_245;278;317;ACCEPT5flat-ON
ASL_2007_05_245;632;660;ACCIDENT5SN
ASL_2007_05_245;1136;1188;ADVISE/INFLUENCEflat-O5N
ASL_2007_05_245;1482;1522;AFTERNOONBBY
ASL_2007_05_245;1806;1836;AGAINbent-B-Lbent-B-LN
ASL_2007_05_245;1965;1991;AGAINSTBBN
ASL_2007_05_245;2276;2315;AGREE11N
ASL_2007_05_245;2128;2167;AIRPLANEI-L-YI-L-YN
ASL_2007_05_245;2573;2616;ALLB-LB-LN
ASL_2007_05_245;2750;2781;ALL-RIGHTB-LB-LN
ASL_2007_05_245;2431;2476;ALONE11N
ASL_2007_05_245;3062;3086;ANSWER11N
ASL_2007_05_245;2910;2939;ANY1010N
ASL_2007_05_245;3231;3275;APPLEXXN
ASL_2007_05_245;3362;3437;APPOINTMENT5SN
ASL_2007_05_245;1651;1672;FEWflat-OAN
ASL_2007_05_245;972;1000;TAKE-UP5SN
ASL_2007_05_247;439;504;AROUND55N
ASL_2007_05_247;580;640;ARTICLEcrvd-Lcrvd-LN
ASL_2007_05_247;720;754;ASK11N
ASL_2007_05_247;1432;1482;AUNTAAN
ASL_2007_05_247;1006;1069;AWKWARD33N
ASL_2007_05_247;1850;1890;BACK1010N
ASL_2007_05_247;2143;2176;BADB-LB-LN
ASL_2007_05_247;1292;1352;BASEBALLSSN
ASL_2007_05_247;1568;1613;BASKETBALLcrvd-5crvd-5N
ASL_2007_05_247;2017;2061;BECOMEB-LB-LN
ASL_2007_05_247;2875;2935;BEERB-xdB-xdN
ASL_2007_05_247;2284;2365;BEHAVIORB-xdB-xdN
ASL_2007_05_247;2724;2792;BREADbent-B-Lbent-B-LN
ASL_2007_05_247;3012;3069;EAT+MORNINGflat-OB-LN
ASL_2007_05_247;1705;1761;ELECTRICEEN
ASL_2007_05_247;2437;2493;THINK+MARRY1crvd-BN
ASL_2007_05_247;1153;1203;ns-ATLANTA1010N
ASL_2007_05_247;2581;2631;ns-BALTIMOREB-xdB-xdN
ASL_2007_05_248;630;691;BIRDLflat-GN
ASL_2007_05_248;1066;1120;BLUEB-xdB-xdN
ASL_2007_05_248;1342;1376;BORE11N
ASL_2007_05_248;1755;1806;BOSS5-C5-CN
ASL_2007_05_248;2442;2513;BOWLINGS3N
ASL_2007_05_248;202;258;BRIDGEV/2V/2Y
ASL_2007_05_248;490;549;BROTHERLLN
ASL_2007_05_248;2752;2784;BROWNB-xdB-xdN
ASL_2007_05_248;778;830;BUILDINGU-Lbent-U-LN
ASL_2007_05_248;924;981;BUSYB-xdB-xdN
ASL_2007_05_248;1197;1240;BUYflat-Oflat-ON
ASL_2007_05_248;1470;1534;CAMPHornsbent-HornsN
ASL_2007_05_248;1612;1662;CANSSN
ASL_2007_05_248;1886;1924;CANNOT11N
ASL_2007_05_248;2153;2224;CAPTIONSF/9F/9N
ASL_2007_05_248;2307;2385;CAREP/KP/KN
ASL_2007_05_248;2590;2650;CENTERB-Lbent-B-LN
ASL_2007_05_248;2869;2923;CHATcrvd-5crvd-5N
ASL_2007_05_248;347;407;PATIENTAAN
ASL_2007_05_248;2015;2068;ns-BOSTONB-xdB-xdN
ASL_2007_05_249;710;749;CALL-BY-PHONEYYN
ASL_2007_05_249;1397;1459;CATopen-FF/9N
ASL_2007_05_249;275;301;CHEAPB-LB-LN
ASL_2007_05_249;570;627;CHEATV/2V/2N
ASL_2007_05_249;864;890;CHECKING-ACCOUNTsml-C/3sml-C/3N
ASL_2007_05_249;987;1037;CHEESE55N
ASL_2007_05_249;1258;1312;CHEMISTRYCCN
ASL_2007_05_249;2136;2164;CHRISTMASCCN
ASL_2007_05_249;1545;1608;CHURCHCCN
ASL_2007_05_249;1982;2007;CLASScrvd-5crvd-5N
ASL_2007_05_249;2434;2472;COATAAN
ASL_2007_05_249;2717;2783;COFFEESSN
ASL_2007_05_249;1116;1170;CUTEU-L10N
ASL_2007_05_249;422;450;GOLD/ns-CALIFORNIA1YN
ASL_2007_05_249;1840;1869;ns-CHICAGOCCN
ASL_2007_05_249;2583;2626;ns-fs-COKECEN
ASL_2008_01_1110;380;425;(2h)alt.ANGRY5-C-L5-C-LN
ASL_2008_01_1110;895;935;AHEADAAN
ASL_2008_01_1110;1575;1605;AIRPLANEI-L-YI-L-YN
ASL_2008_01_1110;1775;1805;ALARM11N
ASL_2008_01_1110;656;700;THINK+AGREE11N
ASL_2008_01_1110;1145;1210;WIND55N
ASL_2008_01_1111;470;520;ALLB-LB-LN
ASL_2008_01_1111;706;765;ALL-DAYB-LB-LY
ASL_2008_01_1111;1205;1260;ALL-NIGHTBBY
ASL_2008_01_1111;1440;1475;ALL-RIGHTB-LB-LN
ASL_2008_01_1111;235;285;BARAAN
ASL_2008_01_1111;950;980;RUN-OUT5SN
ASL_2008_01_1112;275;300;#ALLALN
ASL_2008_01_1112;1060;1091;A-LOT55N
ASL_2008_01_1112;476;515;ALLIGATORcrvd-5crvd-5N
ASL_2008_01_1112;665;685;ALLOWB-LB-LN
ASL_2008_01_1112;845;880;EASYB-LB-LN
ASL_2008_01_1112;1510;1555;TOGETHER/GO-STEADYAAN
ASL_2008_01_1113;520;575;AGGRESSIVEAAN
ASL_2008_01_1113;315;370;ALWAYS11N
ASL_2008_01_1113;1395;1460;AMONG11N
ASL_2008_01_1113;1681;1725;TOTALcrvd-5flat-ON
ASL_2008_01_1113;770;830;ns-AMERICA55N
ASL_2008_01_1114;560;595;ANALYZEV/2crvd-VN
ASL_2008_01_1114;970;1005;ANDcrvd-sprd-Bflat-ON
ASL_2008_01_1114;1195;1235;ANGELbent-B-Lbent-B-LN
ASL_2008_01_1114;1465;1510;ANIMALbent-B-Lbent-B-LN
ASL_2008_01_1114;765;825;GENERATIONS-AGOB-LB-LN
ASL_2008_01_1114;325;371;ns-nat-AMSTERDAM11N
ASL_2008_01_1115;320;350;ANNOUNCE11N
ASL_2008_01_1115;855;879;ANSWER11N
ASL_2008_01_1115;1085;1106;ANYAAN
ASL_2008_01_1115;1309;1345;ANY+ONEA1N
ASL_2008_01_1115;1493;1532;ANY+THINGA5N
ASL_2008_01_1115;640;666;OTHER1010N
ASL_2008_01_1116;458;499;ANY+WHEREA1N
ASL_2008_01_1116;820;851;DEAF-APPLAUSE55N
ASL_2008_01_1116;635;665;POP-UP11N
ASL_2008_01_1118;826;865;APPLEXXN
ASL_2008_01_1118;1225;1255;APPLYV/2V/2N
ASL_2008_01_1118;1865;1905;APPLYV/2V/2N
ASL_2008_01_1118;1425;1465;VOLUNTEER/SHIRTF/9F/9N
ASL_2008_01_1119;625;665;APPOINTSSN
ASL_2008_01_1119;1306;1345;APPOINTMENT5AN
ASL_2008_01_1119;1090;1131;APPOINTMENTAAN
ASL_2008_01_1119;1845;1890;GET-CLOSEbent-B-Lbent-B-LN
ASL_2008_01_1119;1541;1590;GUILTYG/QG/QN
ASL_2008_01_112;1276;1310;ELEVENcocked-S1N
ASL_2008_01_112;305;346;FIFTEENB-Lbent-B-LN
ASL_2008_01_112;2125;2155;FOUR44N
ASL_2008_01_112;515;550;FOURTEENbent-B-xdbent-B-xdN
ASL_2008_01_112;3250;3275;NINEF/9F/9N
ASL_2008_01_112;2935;2980;NINETEENF/9F/9N
ASL_2008_01_112;1510;1530;ONE+HUNDRED1crvd-BN
ASL_2008_01_112;1840;1865;TEN1010N
ASL_2008_01_112;786;815;THIRTEENU-Lbent-U-LN
ASL_2008_01_112;2411;2435;THREE33N
ASL_2008_01_112;1050;1080;TWELVEcocked-UV/2N
ASL_2008_01_112;2635;2661;TWENTYcrvd-Lflat-GN
ASL_2008_01_1120;1065;1125;(X)FOOL/DOLL+(D)DAYXDN
ASL_2008_01_1120;595;636;APPROVE/VETOSSN
ASL_2008_01_1120;800;855;AROUND55N
ASL_2008_01_1120;1915;1970;PLACEAAN
ASL_2008_01_1120;1590;1635;SHOOT-ARROWAU/HN
ASL_2008_01_1121;985;1025;ARMcrvd-Bcrvd-BN
ASL_2008_01_1121;1485;1515;ARRIVEbent-B-Lcrvd-BN
ASL_2008_01_1121;246;290;GUITARloose-Eloose-EN
ASL_2008_01_1121;1240;1310;ORBITbent-1bent-1N
ASL_2008_01_1121;450;490;STAND-UPV/2V/2N
ASL_2008_01_1121;695;730;ns-ARIZONAAAN
ASL_2008_01_1122;1590;1650;(A)ns-ASIAAAN
ASL_2008_01_1122;1101;1121;ALSO11N
ASL_2008_01_1122;355;400;ART/DESIGNIIN
ASL_2008_01_1122;838;901;ART/DESIGN+AGENTIB-LN
ASL_2008_01_1122;1345;1380;SHAMEbent-B-Lcrvd-BN
ASL_2008_01_1122;585;620;WHAT11N
ASL_2008_01_1123;680;705;#ASLALN
ASL_2008_01_1123;865;905;ASSIST1010N
ASL_2008_01_1123;1305;1350;ASSOCIATIONAAN
ASL_2008_01_1123;480;520;REQUESTB-LB-LN
ASL_2008_01_1123;1075;1125;SOCIAL/INTERACT1010N
ASL_2008_01_1123;225;295;ns-ASIAA5N
ASL_2008_01_1124;780;805;ATTEMPTAAN
ASL_2008_01_1124;1195;1221;GO11N
ASL_2008_01_1124;990;1020;GO11N
ASL_2008_01_1124;1451;1481;PAY-ATTENTIONB-LB-LN
ASL_2008_01_1124;335;370;ns-ATHENS1010N
ASL_2008_01_1124;555;595;ns-ATLANTAAAN
ASL_2008_01_1125;466;502;ATTITUDEAAN
ASL_2008_01_1125;1230;1285;AUDIOLOGYAAN
ASL_2008_01_1125;974;1039;AUDIOLOGY+AGENTAB-LN
ASL_2008_01_1125;1481;1531;AUNTAAN
ASL_2008_01_1125;720;787;PEOPLE+AUDIENCEP/K5-C-LN
ASL_2008_01_1125;1810;1835;ns-AUSTRALIAB-xdB-xdN
ASL_2008_01_1126;1140;1170;AUTHORITY1010Y
ASL_2008_01_1126;1370;1405;AUTUMNBBY
ASL_2008_01_1126;1905;1965;AVOID/FALL-BEHIND1010N
ASL_2008_01_1126;1570;1605;BETWEEN/SHAREB-LB-LN
ASL_2008_01_1126;611;645;ns-nat-AUSTRALIAcocked-85N
ASL_2008_01_1126;916;955;ns-nat-AUSTRIA1XN
ASL_2008_01_1127;1115;1180;AWKWARD33N
ASL_2008_01_1127;1415;1435;BB-xdB-xdN
ASL_2008_01_1127;1605;1670;BABYB-LB-LN
ASL_2008_01_1127;755;780;GO-AWAYbent-B-L5N
ASL_2008_01_1127;395;420;WAKE-UPflat-GLN
ASL_2008_01_1127;931;950;WOW/AWFULcocked-85N
ASL_2008_01_1128;1136;1171;#BACKBP/KN
ASL_2008_01_1128;725;770;(2h)#BACK_2B-xdP/KN
ASL_2008_01_1128;315;350;BACHELORBBN
ASL_2008_01_1128;1755;1800;BACKGROUNDBG/QN
ASL_2008_01_1128;921;966;BEHIND1010N
ASL_2008_01_1128;550;580;KEEP-IN-MINDXXN
ASL_2008_01_1128;1320;1350;PASTB-Lbent-B-LN
ASL_2008_01_1129;1065;1105;BACONU/Hcrvd-UN
ASL_2008_01_1129;1327;1358;BADB-LB-LN
ASL_2008_01_1129;2080;2126;BADGEF/9F/9N
ASL_2008_01_1129;1575;1615;BADGEL-XL-XN
ASL_2008_01_1129;1820;1870;COPsml-C/3sml-C/3N
ASL_2008_01_113;2090;2135;FIVE55N
ASL_2008_01_113;2345;2380;NINETEEN10F/9N
ASL_2008_01_113;1511;1555;SEVEN77N
ASL_2008_01_113;1820;1865;SIX66N
ASL_2008_01_113;3260;3294;TEN+EIGHTA8N
ASL_2008_01_113;2573;2611;TEN+EIGHTA8N
ASL_2008_01_1130;581;620;BAKE/OVENcrvd-flat-Bcrvd-flat-BN
ASL_2008_01_1130;815;885;BALANCEB-LB-LN
ASL_2008_01_1130;1080;1125;BALD2525N
ASL_2008_01_1130;1756;1786;BALLCCN
ASL_2008_01_1130;2070;2125;BALLOONAcrvd-5N
ASL_2008_01_1130;325;380;PING-PONG/TENNISAAN
ASL_2008_01_1131;795;851;BANANAAAN
ASL_2008_01_1131;1015;1055;BANDAIDU/HU/HN
ASL_2008_01_1131;1446;1505;BAPTIST1010N
ASL_2008_01_1131;339;385;SAUSAGE/HOT-DOGcrvd-5SN
ASL_2008_01_1131;550;585;ns-BALTIMOREcrvd-flat-Bcrvd-flat-BN
ASL_2008_01_1132;300;335;BAR1010N
ASL_2008_01_1132;525;588;HAIRCUT+AGENTV/2B-LN
ASL_2008_01_1133;825;866;BAGB-xdB-xdY
ASL_2008_01_1133;555;590;BASKETcrvd-5crvd-5N
